video_id,publish_date,title,category,views,likes,comments,ctr_pct,retention_pct,watch_hours,subscribers_gained,upload_hour
VID08728,2026-04-19,Healthy Habits #8728,Lifestyle,7114,497,57,8.65,82.77,583.4,53,20
VID08729,2026-04-19,Day In My Life #8729,Lifestyle,7807,205,70,7.51,68.84,757.9,132,23
VID08730,2026-04-19,Beginner Guide #8730,Gaming,35397,2220,414,8.2,47.45,3180.9,721,20
VID08731,2026-04-19,Investment Basics #8731,Finance,6440,197,36,6.21,63.15,270.2,64,14
VID08732,2026-04-20,Office Comedy #8732,Comedy,35771,2426,230,8.88,57.66,2653.8,326,20
VID08733,2026-04-20,Saving Money #8733,Finance,5157,216,47,8.77,60.64,355.9,20,23
VID08734,2026-04-20,Budget Travel Tips #8734,Travel,7770,555,22,6.43,57.81,867.3,27,19
VID08735,2026-04-20,Productivity Tips #8735,Education,23684,1978,310,3.7,67.88,2949.7,215,16
VID08736,2026-04-20,Office Comedy #8736,Comedy,138350,13564,1628,7.48,66.69,10573.0,2052,18
VID08737,2026-04-20,Beginner Guide #8737,Gaming,6307,569,43,6.23,52.8,333.4,45,14
VID08738,2026-04-20,Best Settings #8738,Gaming,42589,4319,110,5.45,46.55,4015.4,692,18
VID08739,2026-04-20,AI Tools #8739,Tech,6243,265,69,4.51,70.25,484.8,64,23
VID08740,2026-04-20,Credit Score Tips #8740,Finance,5167,548,54,7.17,70.76,658.5,62,12
VID08741,2026-04-20,Game Challenge #8741,Gaming,35379,2850,269,3.97,64.68,2678.5,745,12
VID08742,2026-04-20,Best Friend Problems #8742,Comedy,16133,1484,148,9.34,67.04,964.5,114,16
VID08743,2026-04-21,Travel Mistakes #8743,Travel,5441,163,14,5.46,64.91,574.9,34,19
VID08744,2026-04-21,Productivity Tips #8744,Education,6035,259,81,9.38,60.58,428.0,130,23
VID08745,2026-04-21,Daily Routine #8745,Lifestyle,10233,811,30,8.35,54.66,406.1,226,20
VID08746,2026-04-21,Cooking Tips #8746,Food,7807,304,37,10.68,72.27,1165.6,65,19
VID08747,2026-04-21,Office Comedy #8747,Comedy,25604,2356,273,7.47,37.37,1464.5,213,20
VID08748,2026-04-21,Investment Basics #8748,Finance,7403,513,58,7.07,43.61,192.6,108,10
VID08749,2026-04-21,Laptop Buying Guide #8749,Tech,9062,497,59,9.79,52.07,615.8,80,14
VID08750,2026-04-21,Morning Routine #8750,Lifestyle,2979,250,9,6.68,54.65,127.5,61,8
VID08751,2026-04-21,Best Settings #8751,Gaming,10037,739,132,9.9,51.87,1135.4,136,20
VID08752,2026-04-21,Relatable College Life #8752,Comedy,17415,645,118,5.18,40.05,982.1,119,16
VID08753,2026-04-22,Laptop Buying Guide #8753,Tech,5382,333,68,8.21,70.9,254.7,39,19
VID08754,2026-04-22,Street Food Tour #8754,Food,11973,728,150,7.19,58.55,769.8,246,12
VID08755,2026-04-22,Weekend Travel Vlog #8755,Travel,8072,624,68,5.91,70.61,718.2,83,10
VID08756,2026-04-22,Laptop Buying Guide #8756,Tech,6332,165,77,6.77,56.62,606.2,79,20
VID08757,2026-04-22,Study Tips That Work #8757,Education,8724,875,28,8.58,60.2,598.9,116,14
VID08758,2026-04-22,Office Comedy #8758,Comedy,40290,2158,344,5.91,44.08,882.3,147,20
VID08759,2026-04-22,Credit Score Tips #8759,Finance,6900,490,7,9.27,60.98,714.5,109,12
VID08760,2026-04-22,Budget Meals #8760,Food,8979,301,70,7.01,58.96,634.4,187,12
VID08761,2026-04-22,Game Challenge #8761,Gaming,9058,717,28,7.8,81.85,811.3,30,6
VID08762,2026-04-22,Healthy Habits #8762,Lifestyle,4311,362,16,5.14,51.45,239.5,78,23
VID08763,2026-04-22,Relatable College Life #8763,Comedy,17084,1110,45,9.16,58.66,950.1,280,8
VID08764,2026-04-23,Learning Strategies #8764,Education,5222,338,38,6.36,54.52,368.8,102,19
VID08765,2026-04-23,Exam Preparation Guide #8765,Education,26806,813,140,4.94,75.74,2280.7,234,6
VID08766,2026-04-23,Daily Routine #8766,Lifestyle,4946,220,49,7.34,30.21,182.5,38,18
VID08767,2026-04-23,Gaming Tips #8767,Gaming,10562,1055,125,8.57,66.44,616.5,219,23
VID08768,2026-04-23,Office Comedy #8768,Comedy,7365,717,26,5.39,69.15,542.1,67,18
VID08769,2026-04-23,Budget Planning #8769,Finance,36928,2955,200,5.88,52.4,1459.9,489,16
VID08770,2026-04-23,Learning Strategies #8770,Education,14727,1310,81,5.24,76.88,2351.0,94,21
VID08771,2026-04-23,AI Tools #8771,Tech,3885,301,40,8.24,66.68,621.0,79,21
VID08772,2026-04-23,Hidden Places #8772,Travel,36309,3400,409,10.82,56.01,1335.5,747,10
VID08773,2026-04-23,AI Tools #8773,Tech,60199,3011,185,8.58,62.84,6310.7,498,22
VID08774,2026-04-24,Phone Features You Missed #8774,Tech,26309,1340,241,8.82,51.42,523.9,528,19
VID08775,2026-04-24,Career Tips #8775,Education,6362,385,72,5.64,65.79,872.6,117,19
VID08776,2026-04-24,Funny Family Moments #8776,Comedy,3805,155,43,9.47,53.46,175.6,33,8
VID08777,2026-04-24,Food Review #8777,Food,13079,1214,162,5.3,75.79,1418.8,307,16
VID08778,2026-04-24,Exam Preparation Guide #8778,Education,53009,1835,283,3.68,40.79,3084.8,972,6
VID08779,2026-04-24,Funny Family Moments #8779,Comedy,9938,654,45,8.57,42.79,483.4,110,19
VID08780,2026-04-24,Food Review #8780,Food,12695,688,175,6.31,64.97,519.9,247,20
VID08781,2026-04-24,Food Review #8781,Food,8572,538,107,11.02,50.79,759.9,170,14
VID08782,2026-04-24,Career Tips #8782,Education,28937,1465,404,8.98,48.55,1076.1,397,12
VID08783,2026-04-24,Money Mistakes #8783,Finance,4538,461,29,12.56,52.7,279.1,42,21
VID08784,2026-04-25,Budget Planning #8784,Finance,14824,1052,55,4.22,71.33,2249.4,129,12
VID08785,2026-04-25,AI Tools #8785,Tech,4492,339,24,6.92,71.27,468.4,17,20
VID08786,2026-04-25,Relatable College Life #8786,Comedy,15668,1386,161,8.81,75.61,2614.2,55,20
VID08787,2026-04-25,Best Apps #8787,Tech,5194,402,49,7.48,57.17,317.2,40,16
VID08788,2026-04-25,Credit Score Tips #8788,Finance,10086,1038,86,9.17,58.01,361.3,202,14
VID08789,2026-04-25,Best Friend Problems #8789,Comedy,34916,2613,343,11.75,60.53,2254.5,366,20
VID08790,2026-04-25,Best Friend Problems #8790,Comedy,28163,2078,22,5.69,49.27,3016.9,241,6
VID08791,2026-04-25,Office Comedy #8791,Comedy,6762,727,28,7.06,60.66,189.7,84,21
VID08792,2026-04-25,Exam Preparation Guide #8792,Education,1743,55,10,7.5,38.34,51.8,20,23
VID08793,2026-04-25,Investment Basics #8793,Finance,2175,141,2,4.29,51.09,88.1,33,18
VID08794,2026-04-25,Morning Routine #8794,Lifestyle,8177,350,93,12.73,74.13,1101.0,41,22
VID08795,2026-04-26,Office Comedy #8795,Comedy,16630,1328,24,5.07,54.06,1544.0,50,20
VID08796,2026-04-26,Weekend Vlog #8796,Lifestyle,3090,97,25,9.03,58.38,85.4,54,21
VID08797,2026-04-26,Best Restaurants #8797,Food,44850,4635,619,10.41,70.5,1357.2,525,19
VID08798,2026-04-26,Office Comedy #8798,Comedy,36444,2984,43,7.78,75.71,2434.5,547,21
VID08799,2026-04-26,Laptop Buying Guide #8799,Tech,2033,145,4,6.7,66.58,69.7,27,12
VID08800,2026-04-26,Game Challenge #8800,Gaming,155095,8602,1344,7.61,74.59,25871.3,2350,12
VID08801,2026-04-26,Travel Guide #8801,Travel,33134,2607,188,9.47,83.06,3592.8,574,16
VID08802,2026-04-26,Funny Family Moments #8802,Comedy,3467,91,11,9.54,48.85,128.3,22,21
VID08803,2026-04-26,Morning Routine #8803,Lifestyle,1975,192,3,5.47,72.78,232.9,36,10
VID08804,2026-04-26,Office Comedy #8804,Comedy,15260,643,208,6.02,77.6,1354.0,243,19
VID08805,2026-04-27,Budget Lifestyle #8805,Lifestyle,4192,146,7,4.69,45.24,262.4,67,22
VID08806,2026-04-27,Office Comedy #8806,Comedy,25828,2273,144,10.49,80.41,3419.2,330,19
VID08807,2026-04-27,Best Places to Visit #8807,Travel,10991,1142,139,8.67,77.21,1019.5,233,12
VID08808,2026-04-27,Productivity Tips #8808,Education,8328,839,17,4.55,56.24,705.3,143,22
VID08809,2026-04-27,Phone Features You Missed #8809,Tech,6868,576,6,7.57,64.58,602.1,97,18
VID08810,2026-04-27,Expectation vs Reality #8810,Comedy,20366,727,212,8.69,61.12,604.7,415,18
VID08811,2026-04-27,Useful Tech Tips #8811,Tech,3550,173,28,7.03,73.2,230.5,29,14
VID08812,2026-04-27,Morning Routine #8812,Lifestyle,5179,158,31,5.54,50.59,254.6,87,6
VID08813,2026-04-27,Office Comedy #8813,Comedy,21707,555,267,7.46,50.52,1062.3,300,20
VID08814,2026-04-27,Relatable College Life #8814,Comedy,26061,1196,68,7.71,67.93,901.1,328,16
VID08815,2026-04-27,Study Tips That Work #8815,Education,9418,404,32,8.95,80.76,908.8,90,18
VID08816,2026-04-28,Useful Tech Tips #8816,Tech,4528,409,25,3.72,60.25,187.6,36,16
VID08817,2026-04-28,Tech Hacks #8817,Tech,60438,3283,617,8.38,67.26,2829.5,968,22
VID08818,2026-04-28,Relatable College Life #8818,Comedy,4742,122,46,8.65,72.86,421.1,109,18
VID08819,2026-04-28,Budget Meals #8819,Food,3227,204,42,8.32,53.4,392.2,30,21
VID08820,2026-04-28,Beginner Guide #8820,Gaming,6286,392,60,5.09,51.42,221.0,31,12
VID08821,2026-04-28,Investment Basics #8821,Finance,3233,106,10,6.75,55.36,413.3,41,18
VID08822,2026-04-28,Phone Features You Missed #8822,Tech,25165,735,55,7.38,76.12,1432.8,357,10
VID08823,2026-04-28,Office Comedy #8823,Comedy,4524,288,5,6.71,57.99,105.2,67,16
VID08824,2026-04-28,Weekend Vlog #8824,Lifestyle,3600,270,5,7.53,63.22,478.0,46,14
VID08825,2026-04-28,Productivity Tips #8825,Education,20961,718,233,7.63,54.85,1186.3,312,23
VID08826,2026-04-29,Best Friend Problems #8826,Comedy,23371,2096,326,8.35,39.34,1729.2,328,6
VID08827,2026-04-29,Parents Be Like #8827,Comedy,56442,5242,141,7.5,77.69,6252.7,344,21
VID08828,2026-04-29,Budget Travel Tips #8828,Travel,6240,391,63,10.68,59.72,275.9,83,18
VID08829,2026-04-29,Top Games #8829,Gaming,1026,41,13,10.3,64.81,115.2,15,14
VID08830,2026-04-29,Travel Mistakes #8830,Travel,15962,833,98,10.21,79.74,1880.9,264,22
VID08831,2026-04-29,Investment Basics #8831,Finance,18337,1504,205,10.75,70.83,1863.9,430,20
VID08832,2026-04-29,Funny Family Moments #8832,Comedy,23125,962,252,11.44,60.44,1526.6,408,20
VID08833,2026-04-29,Career Tips #8833,Education,36787,2031,251,10.54,51.28,1060.7,320,10
VID08834,2026-04-29,Food Review #8834,Food,37838,2257,332,4.46,58.27,2571.5,343,12
VID08835,2026-04-29,Best Friend Problems #8835,Comedy,31627,3061,316,11.19,57.52,4028.0,603,8
VID08836,2026-04-30,Street Food Tour #8836,Food,25900,2486,144,4.48,40.63,712.7,149,16
VID08837,2026-04-30,Hidden Places #8837,Travel,29886,2882,242,5.51,53.23,928.9,461,12
VID08838,2026-04-30,Best Friend Problems #8838,Comedy,39235,3759,473,7.89,59.1,5501.4,220,21
VID08839,2026-04-30,Budget Lifestyle #8839,Lifestyle,3794,265,3,9.01,72.47,177.2,49,16
VID08840,2026-04-30,Expectation vs Reality #8840,Comedy,11263,681,145,9.53,46.29,569.7,220,16
VID08841,2026-04-30,Office Comedy #8841,Comedy,15947,416,149,5.06,72.67,1726.6,95,20
VID08842,2026-04-30,Expectation vs Reality #8842,Comedy,69933,7285,479,5.94,59.21,4240.1,215,18
VID08843,2026-04-30,Tech Hacks #8843,Tech,7110,465,63,10.64,37.67,296.9,38,16
VID08844,2026-04-30,Laptop Buying Guide #8844,Tech,7000,250,23,11.48,71.65,698.6,86,16
VID08845,2026-04-30,Weekend Vlog #8845,Lifestyle,2856,230,33,11.53,49.26,201.0,56,18
VID08846,2026-04-30,Office Comedy #8846,Comedy,4019,341,5,5.97,57.84,500.6,35,22
VID08847,2026-05-01,Budget Meals #8847,Food,8929,919,82,8.29,50.11,767.0,132,16
VID08848,2026-05-01,Funny Family Moments #8848,Comedy,34498,2226,366,8.15,66.41,4431.1,167,14
VID08849,2026-05-01,Day In My Life #8849,Lifestyle,12779,974,157,6.89,47.91,736.5,142,21
VID08850,2026-05-01,Best Apps #8850,Tech,1080,59,9,7.51,39.19,21.1,16,22
VID08851,2026-05-01,Useful Tech Tips #8851,Tech,19734,776,65,8.34,75.47,2682.5,81,12
VID08852,2026-05-01,Easy Recipes #8852,Food,7867,489,85,7.77,28.31,427.6,102,19
VID08853,2026-05-01,Best Places to Visit #8853,Travel,8223,839,18,5.0,58.74,799.6,105,21
VID08854,2026-05-01,Tech Hacks #8854,Tech,5230,245,69,8.02,66.67,611.1,31,16
VID08855,2026-05-01,Morning Routine #8855,Lifestyle,21779,2203,147,8.21,74.7,2134.0,95,20
VID08856,2026-05-01,Office Comedy #8856,Comedy,36053,2496,501,7.36,46.02,1362.6,673,21
VID08857,2026-05-02,Travel Mistakes #8857,Travel,18459,1934,213,3.83,58.39,882.6,134,14
VID08858,2026-05-02,Laptop Buying Guide #8858,Tech,4377,170,52,8.49,47.85,495.4,53,19
VID08859,2026-05-02,Parents Be Like #8859,Comedy,22103,1418,308,5.02,51.87,1144.8,327,18
VID08860,2026-05-02,Expectation vs Reality #8860,Comedy,20515,717,181,9.11,77.65,1177.9,473,22
VID08861,2026-05-02,Personal Finance Tips #8861,Finance,2774,266,18,11.7,80.01,233.1,36,21
VID08862,2026-05-02,Best Apps #8862,Tech,7969,351,77,6.8,46.15,215.2,76,22
VID08863,2026-05-02,Gaming Tips #8863,Gaming,27201,757,341,8.29,59.6,2569.5,602,20
VID08864,2026-05-02,Laptop Buying Guide #8864,Tech,8496,640,31,7.72,63.07,938.5,45,19
VID08865,2026-05-02,Easy Recipes #8865,Food,26602,1065,113,6.92,56.37,2702.8,504,20
VID08866,2026-05-02,AI Tools #8866,Tech,24879,1756,229,8.7,38.55,734.0,476,18
VID08867,2026-05-02,Best Apps #8867,Tech,37532,3852,165,11.3,64.84,2673.8,562,20
VID08868,2026-05-03,Expectation vs Reality #8868,Comedy,19694,547,134,6.79,76.28,2324.1,219,12
VID08869,2026-05-03,Best Friend Problems #8869,Comedy,22956,810,68,2.83,69.15,764.0,153,20
VID08870,2026-05-03,Career Tips #8870,Education,11764,574,32,7.36,37.19,422.6,219,16
VID08871,2026-05-03,Daily Routine #8871,Lifestyle,1049,104,3,7.43,61.06,73.0,19,21
VID08872,2026-05-03,Budget Travel Tips #8872,Travel,6247,517,80,9.31,62.57,423.4,59,18
VID08873,2026-05-03,Game Challenge #8873,Gaming,11190,309,131,4.64,79.44,647.5,93,18
VID08874,2026-05-03,Personal Finance Tips #8874,Finance,5194,217,31,9.57,53.47,464.5,53,16
VID08875,2026-05-03,Relatable College Life #8875,Comedy,22695,1225,284,9.73,72.67,3113.5,401,20
VID08876,2026-05-03,Laptop Buying Guide #8876,Tech,10401,751,51,6.69,53.66,1347.7,68,14
VID08877,2026-05-03,Gaming Highlights #8877,Gaming,7623,324,18,6.05,51.41,737.3,148,22
VID08878,2026-05-04,Productivity Tips #8878,Education,10857,519,90,5.16,57.79,485.3,192,20
VID08879,2026-05-04,Productivity Tips #8879,Education,5342,528,15,9.93,65.37,520.4,112,22
VID08880,2026-05-04,Weekend Vlog #8880,Lifestyle,13254,549,173,5.39,66.7,1682.0,124,22
VID08881,2026-05-04,Interview Preparation #8881,Education,2177,119,14,10.68,54.16,63.7,27,18
VID08882,2026-05-04,Budget Travel Tips #8882,Travel,561,49,4,5.33,53.09,37.6,8,10
VID08883,2026-05-04,Parents Be Like #8883,Comedy,2737,170,19,11.18,69.49,298.3,34,22
VID08884,2026-05-04,Office Comedy #8884,Comedy,41105,4299,431,8.44,53.13,876.9,127,16
VID08885,2026-05-04,Budget Travel Tips #8885,Travel,2759,94,14,5.71,56.61,263.9,16,23
VID08886,2026-05-04,Exam Preparation Guide #8886,Education,5901,458,66,9.1,61.98,599.0,134,20
VID08887,2026-05-04,Top Games #8887,Gaming,17919,1220,136,5.2,48.79,1765.7,251,22
VID08888,2026-05-05,Morning Routine #8888,Lifestyle,1078,55,9,10.03,50.94,103.8,15,23
VID08889,2026-05-05,Learning Strategies #8889,Education,8125,707,62,7.9,74.55,1274.5,24,22
VID08890,2026-05-05,Relatable College Life #8890,Comedy,79767,7428,145,9.01,72.78,8983.1,1414,12
VID08891,2026-05-05,Game Challenge #8891,Gaming,4257,194,25,4.38,51.33,340.3,49,20
VID08892,2026-05-05,Budget Meals #8892,Food,78465,8071,601,7.36,71.57,7139.0,439,20
VID08893,2026-05-05,Relatable College Life #8893,Comedy,8976,508,26,7.33,51.7,883.3,29,14
VID08894,2026-05-05,Budget Planning #8894,Finance,9988,403,120,7.29,32.68,212.4,64,12
VID08895,2026-05-05,Productivity Tips #8895,Education,8925,786,52,11.96,58.02,860.4,97,12
VID08896,2026-05-05,Learning Strategies #8896,Education,8348,246,37,11.11,51.37,708.7,123,21
VID08897,2026-05-05,Funny Family Moments #8897,Comedy,16657,1646,185,4.32,71.81,727.7,390,19
VID08898,2026-05-05,Laptop Buying Guide #8898,Tech,9001,328,11,7.71,57.62,554.1,145,19
VID08899,2026-05-06,Best Restaurants #8899,Food,35581,2663,192,6.06,78.48,4506.9,160,20
VID08900,2026-05-06,Learning Strategies #8900,Education,8653,286,80,10.67,54.97,800.6,194,12
VID08901,2026-05-06,Study Tips That Work #8901,Education,3883,249,19,5.22,42.98,156.7,65,16
VID08902,2026-05-06,Travel Guide #8902,Travel,11473,1047,141,5.2,44.09,450.4,136,21
VID08903,2026-05-06,Funny Family Moments #8903,Comedy,19881,1857,37,7.48,83.02,3719.8,78,12
VID08904,2026-05-06,Learning Strategies #8904,Education,17857,1787,130,9.27,48.13,336.1,106,20
VID08905,2026-05-06,Relatable College Life #8905,Comedy,10190,846,120,5.02,56.27,650.2,227,20
VID08906,2026-05-06,Best Places to Visit #8906,Travel,785,62,2,10.21,62.73,17.7,10,18
VID08907,2026-05-06,Game Challenge #8907,Gaming,13564,964,126,9.06,57.14,1621.2,290,20
VID08908,2026-05-06,Top Games #8908,Gaming,7361,524,66,9.27,68.49,959.0,45,20
VID08909,2026-05-07,Budget Meals #8909,Food,51113,4058,715,10.25,53.42,1494.3,391,20
VID08910,2026-05-07,Interview Preparation #8910,Education,15377,647,131,6.65,59.91,1255.7,201,23
VID08911,2026-05-07,Phone Features You Missed #8911,Tech,10172,501,98,8.42,77.14,395.8,115,18
VID08912,2026-05-07,Game Challenge #8912,Gaming,74019,5831,761,6.25,65.62,4960.7,1229,16
VID08913,2026-05-07,Day In My Life #8913,Lifestyle,5716,335,57,9.06,62.86,720.6,66,19
VID08914,2026-05-07,Best Friend Problems #8914,Comedy,13410,1391,123,5.35,61.22,999.9,296,18
VID08915,2026-05-07,Productivity Tips #8915,Education,9354,536,72,7.99,53.1,681.4,125,16
VID08916,2026-05-07,Saving Money #8916,Finance,2660,270,21,8.49,82.89,196.8,17,21
VID08917,2026-05-07,Best Apps #8917,Tech,10260,610,12,5.09,67.71,766.8,245,12
VID08918,2026-05-07,Beginner Guide #8918,Gaming,7822,701,56,9.23,38.39,153.1,122,21
VID08919,2026-05-07,Daily Routine #8919,Lifestyle,14529,1299,188,2.24,57.98,659.8,121,23
VID08920,2026-05-08,Phone Features You Missed #8920,Tech,24507,2657,245,6.19,38.74,571.9,156,14
VID08921,2026-05-08,Funny Family Moments #8921,Comedy,33032,1774,372,6.35,44.33,2601.6,170,20
VID08922,2026-05-08,AI Tools #8922,Tech,7364,319,92,9.44,65.22,538.8,137,21
VID08923,2026-05-08,Best Settings #8923,Gaming,3128,123,13,8.46,74.31,377.2,71,14
VID08924,2026-05-08,Best Friend Problems #8924,Comedy,922,73,11,7.43,61.64,76.5,5,22
VID08925,2026-05-08,Learning Strategies #8925,Education,6224,516,75,3.42,57.44,279.8,109,22
VID08926,2026-05-08,Daily Routine #8926,Lifestyle,13511,1387,25,3.64,75.08,541.1,88,18
VID08927,2026-05-08,Hidden Places #8927,Travel,7568,479,101,4.7,51.99,193.1,86,21
VID08928,2026-05-08,Career Tips #8928,Education,816,83,3,3.43,62.0,18.9,5,14
VID08929,2026-05-08,Office Comedy #8929,Comedy,34839,1081,30,6.27,76.62,4817.4,811,14
VID08930,2026-05-09,Top Games #8930,Gaming,41878,3723,279,6.46,52.37,3268.2,727,20
VID08931,2026-05-09,Beginner Guide #8931,Gaming,18371,993,145,5.8,34.62,1047.4,64,20
VID08932,2026-05-09,Learning Strategies #8932,Education,7039,531,45,9.79,62.29,438.1,151,18
VID08933,2026-05-09,Beginner Guide #8933,Gaming,15686,542,183,9.45,53.09,965.5,103,14
VID08934,2026-05-09,Gaming Highlights #8934,Gaming,17002,1695,101,10.8,62.95,2445.5,98,18
VID08935,2026-05-09,Laptop Buying Guide #8935,Tech,36195,2757,494,8.62,61.19,2751.1,280,22
VID08936,2026-05-09,Weekend Travel Vlog #8936,Travel,13575,1113,115,9.96,69.5,1206.5,38,21
VID08937,2026-05-09,Hidden Places #8937,Travel,2880,81,32,7.1,58.82,172.3,56,20
VID08938,2026-05-09,Best Friend Problems #8938,Comedy,24553,2277,225,5.2,65.91,2569.3,361,21
VID08939,2026-05-09,Gaming Tips #8939,Gaming,7877,468,37,6.35,73.41,765.7,98,20
VID08940,2026-05-10,Best Places to Visit #8940,Travel,2103,53,15,7.68,76.03,126.8,41,20
VID08941,2026-05-10,Street Food Tour #8941,Food,3949,300,52,8.48,62.13,524.0,50,16
VID08942,2026-05-10,Gaming Tips #8942,Gaming,21726,1673,253,8.03,60.34,479.4,228,23
VID08943,2026-05-10,Office Comedy #8943,Comedy,2347,105,7,6.31,53.37,226.2,43,18
VID08944,2026-05-10,Hidden Places #8944,Travel,7264,707,23,4.95,50.14,252.4,127,23
VID08945,2026-05-10,Interview Preparation #8945,Education,7202,762,44,7.79,67.01,257.1,38,19
VID08946,2026-05-10,Interview Preparation #8946,Education,6569,594,70,7.45,79.91,359.8,107,20
VID08947,2026-05-10,Hidden Places #8947,Travel,12014,533,71,4.34,71.31,1622.3,151,20
VID08948,2026-05-10,Weekend Vlog #8948,Lifestyle,9770,471,16,6.96,47.76,706.8,76,14
VID08949,2026-05-10,Gaming Tips #8949,Gaming,35310,972,84,9.52,81.63,1767.1,851,18
VID08950,2026-05-10,Street Food Tour #8950,Food,8376,678,29,7.46,43.58,436.5,97,20
VID08951,2026-05-11,Cooking Tips #8951,Food,7724,849,19,8.2,59.86,459.2,94,14
VID08952,2026-05-11,Useful Tech Tips #8952,Tech,24380,2342,51,9.34,75.53,1455.2,278,8
VID08953,2026-05-11,Best Places to Visit #8953,Travel,12364,857,115,11.35,75.87,1306.6,273,12
VID08954,2026-05-11,Weekend Vlog #8954,Lifestyle,31080,1651,342,6.15,66.84,3126.9,86,16
VID08955,2026-05-11,Office Comedy #8955,Comedy,378340,22473,4125,6.96,46.06,14377.3,4272,14
VID08956,2026-05-11,Beginner Guide #8956,Gaming,27138,1755,233,10.97,79.12,2566.7,394,10
VID08957,2026-05-11,Personal Finance Tips #8957,Finance,1405,129,3,2.79,47.39,61.8,20,19
VID08958,2026-05-11,Parents Be Like #8958,Comedy,24761,2266,321,3.5,40.95,1630.8,410,16
VID08959,2026-05-11,Money Mistakes #8959,Finance,5397,190,43,8.11,47.26,163.9,37,10
VID08960,2026-05-11,Cooking Tips #8960,Food,9030,304,71,5.52,66.19,797.2,198,22
VID08961,2026-05-12,Day In My Life #8961,Lifestyle,1399,148,14,7.47,80.31,93.9,32,8
VID08962,2026-05-12,Money Mistakes #8962,Finance,25618,1084,349,2.63,78.8,1861.9,371,16
VID08963,2026-05-12,Daily Routine #8963,Lifestyle,12244,832,129,12.51,34.71,402.8,200,16
VID08964,2026-05-12,Budget Travel Tips #8964,Travel,17821,1712,131,6.25,59.83,2192.4,153,20
VID08965,2026-05-12,Easy Recipes #8965,Food,7707,355,101,4.3,77.2,988.8,189,20
VID08966,2026-05-12,Funny Family Moments #8966,Comedy,6666,680,15,8.54,58.13,232.1,82,10
VID08967,2026-05-12,Healthy Habits #8967,Lifestyle,38588,1809,389,9.12,66.33,2387.1,851,18
VID08968,2026-05-12,Expectation vs Reality #8968,Comedy,839,59,8,6.71,69.25,27.7,15,21
VID08969,2026-05-12,Career Tips #8969,Education,55503,5615,418,10.97,65.57,5605.3,253,14
VID08970,2026-05-12,Easy Recipes #8970,Food,22971,1164,131,10.3,82.29,1418.6,282,20
VID08971,2026-05-13,Food Review #8971,Food,30288,1791,410,6.18,57.54,2549.2,462,21
VID08972,2026-05-13,Career Tips #8972,Education,108875,5913,687,8.15,50.26,8729.8,1252,19
